time,ir,red,green,spo2,hr,temp
10:00:41,892,102,165,102,165,0
10:00:41,1087,292,174,292,174,0
10:00:41,1162,413,173,413,173,0
10:00:41,928,458,0,458,0,0
10:00:41,828,323,34,323,34,0
10:00:41,997,363,207,363,207,0
10:00:41,934,519,156,519,156,0
10:00:41,1004,345,171,345,171,0
10:00:41,1011,248,117,248,117,0
10:00:41,787,613,160,613,160,0
10:00:42,778,0,79,0,79,0
10:00:42,916,425,106,425,106,0
10:00:42,843,693,70,693,70,0
10:00:42,1012,406,168,406,168,0
10:00:42,871,381,195,381,195,0
10:00:42,827,556,270,556,270,0
10:00:42,805,377,0,377,0,0
10:00:42,938,579,0,579,0,0
10:00:42,973,468,185,468,185,0
10:00:42,795,173,211,173,211,0
10:00:42,988,282,131,282,131,0
10:00:42,968,550,0,550,0,0
10:00:42,888,728,98,728,98,0
10:00:43,987,755,30,755,30,0
10:00:43,904,494,170,494,170,0
10:00:43,792,0,142,0,142,0
10:00:43,999,344,116,344,116,0
10:00:43,969,709,20,709,20,0
10:00:43,1015,93,190,93,190,0
10:00:43,903,510,109,510,109,0
10:00:43,859,208,129,208,129,0
10:00:43,960,0,128,0,128,0
10:00:43,0,575,135,575,135,0
10:00:43,827,184,71,184,71,0
10:00:43,951,569,144,569,144,0
10:00:43,977,493,155,493,155,0
10:00:44,1023,480,86,480,86,0
10:00:44,972,590,223,590,223,0
10:00:44,941,338,164,338,164,0
10:00:44,912,586,292,586,292,0
10:00:44,746,150,46,150,46,0
10:00:44,759,656,71,656,71,0
10:00:44,942,505,188,505,188,0
10:00:44,835,359,71,359,71,0
10:00:44,917,526,96,526,96,0
10:00:44,824,402,176,402,176,0
10:00:44,991,671,86,671,86,0
10:00:44,916,320,110,320,110,0
10:00:45,892,154,36,154,36,0
10:00:45,926,528,56,528,56,0
10:00:45,997,449,89,449,89,0
10:00:45,827,397,0,397,0,0
10:00:45,1028,611,196,611,196,0
10:00:45,931,0,206,0,206,0
